match_id,ally_champs,enemy_champs,win
NA1_5192250710,"['Irelia', 'Zyra', 'Yone', 'Lucian', 'Lissandra']","['Fiora', 'JarvanIV', 'Sylas', 'Samira', 'Leona']",1.0
NA1_5192215023,"['Tryndamere', 'Nidalee', 'Yone', 'Tristana', 'Pyke']","['Jax', 'Skarner', 'Zoe', 'Ezreal', 'Bard']",1.0
NA1_5192171273,"['Shen', 'LeeSin', 'Ekko', 'Caitlyn', 'Nami']","['Garen', 'Karthus', 'Jayce', 'Sona', 'Nautilus']",0.0
NA1_5192141415,"['Yorick', 'Morgana', 'Azir', 'Corki', 'TahmKench']","['Jayce', 'Skarner', 'Kassadin', 'MissFortune', 'Rell']",0.0
NA1_5192121868,"['Gragas', 'Viego', 'Viktor', 'Jinx', 'Janna']","['Garen', 'Karthus', 'Corki', 'Kled', 'Rakan']",1.0
NA1_5192078499,"['Ryze', 'Ambessa', 'Smolder', 'Swain', 'Karma']","['Jayce', 'Viego', 'Sylas', 'Ezreal', 'Nami']",0.0
NA1_5192062991,"['Jax', 'Skarner', 'Aurora', 'Lucian', 'Leblanc']","['KSante', 'Diana', 'Yasuo', 'Ezreal', 'Nami']",1.0
NA1_5192034708,"['Soraka', 'XinZhao', 'Aurora', 'Ezreal', 'Alistar']","['Riven', 'Viego', 'Zed', 'Syndra', 'Nautilus']",1.0
NA1_5190083641,"['Azir', 'LeeSin', 'Qiyana', 'Ryze', 'Thresh']","['Yone', 'Kindred', 'Viktor', 'Ezreal', 'Karma']",1.0
NA1_5190051487,"['Ambessa', 'Kindred', 'Akali', 'Jinx', 'Syndra']","['Ryze', 'Viego', 'Ahri', 'Caitlyn', 'Lux']",0.0
NA1_5190011403,"['Ambessa', 'Talon', 'Azir', 'Aphelios', 'Milio']","['Jayce', 'Trundle', 'Akali', 'Corki', 'Maokai']",0.0
NA1_5189909225,"['Malphite', 'Kindred', 'Viktor', 'Xerath', 'Rell']","['Vayne', 'Diana', 'Yasuo', 'Cassiopeia', 'Gragas']",0.0
NA1_5189875027,"['Gragas', 'Akshan', 'Lissandra', 'Viego', 'Rell']","['Kennen', 'Kindred', 'Viktor', 'Yasuo', 'Rakan']",0.0
NA1_5189838113,"['Ambessa', 'Karthus', 'Yone', 'Corki', 'Nautilus']","['Urgot', 'Khazix', 'Sylas', 'Ashe', 'Braum']",1.0
NA1_5189798613,"['Gnar', 'Kayn', 'Viktor', 'Kalista', 'Taric']","['Urgot', 'Skarner', 'Jayce', 'Seraphine', 'Zilean']",0.0
NA1_5189775053,"['Hwei', 'MonkeyKing', 'Viktor', 'Varus', 'Urgot']","['Jax', 'Graves', 'Lissandra', 'Swain', 'Leona']",1.0
NA1_5189744998,"['Gwen', 'Hecarim', 'Azir', 'Twitch', 'Janna']","['DrMundo', 'XinZhao', 'Zed', 'Viktor', 'Nautilus']",0.0
NA1_5189716966,"['Warwick', 'Graves', 'Ahri', 'Kalista', 'Nautilus']","['Urgot', 'Viego', 'AurelionSol', 'Ashe', 'Braum']",0.0
NA1_5188444092,"['Renekton', 'Zyra', 'Hwei', 'Yasuo', 'Alistar']","['KSante', 'Shyvana', 'Qiyana', 'Viktor', 'Poppy']",1.0
NA1_5188419916,"['Ambessa', 'Rammus', 'Viktor', 'Yasuo', 'Malphite']","['Sylas', 'Zilean', 'Lillia', 'Ezreal', 'Poppy']",0.0
NA1_5188386450,"['Gragas', 'Zyra', 'Smolder', 'Ezreal', 'Karma']","['Gnar', 'Poppy', 'Ambessa', 'Hwei', 'Nautilus']",0.0
NA1_5188345273,"['Gragas', 'Belveth', 'Azir', 'Ezreal', 'Bard']","['Gnar', 'Graves', 'Gangplank', 'Hwei', 'Rell']",0.0
NA1_5188303288,"['Kled', 'LeeSin', 'Aurora', 'Jhin', 'Zac']","['Kennen', 'Qiyana', 'Ziggs', 'Caitlyn', 'Leona']",0.0
NA1_5188267336,"['Ahri', 'Graves', 'Galio', 'Jhin', 'Pantheon']","['Kled', 'Viego', 'Tristana', 'Jinx', 'Leblanc']",0.0
NA1_5188231214,"['Gragas', 'Viego', 'Ahri', 'Jhin', 'Maokai']","['Kled', 'Graves', 'Syndra', 'Caitlyn', 'Leblanc']",0.0
NA1_5188202883,"['Malphite', 'LeeSin', 'Jayce', 'Syndra', 'Amumu']","['Riven', 'Shaco', 'Viego', 'Draven', 'TahmKench']",1.0
NA1_5188164712,"['MonkeyKing', 'JarvanIV', 'Syndra', 'Jinx', 'Nautilus']","['Kled', 'Darius', 'Aurora', 'Varus', 'TahmKench']",0.0
NA1_5188128247,"['Gangplank', 'Viego', 'Taliyah', 'Ashe', 'Karma']","['Olaf', 'Skarner', 'Aurora', 'Jinx', 'Janna']",1.0
NA1_5188101931,"['Renekton', 'Viego', 'Cassiopeia', 'Jinx', 'Zilean']","['Ambessa', 'Nunu', 'Swain', 'Tristana', 'Senna']",1.0
NA1_5188065378,"['Irelia', 'JarvanIV', 'Leblanc', 'Swain', 'Janna']","['Darius', 'Nunu', 'Akali', 'Twitch', 'Shaco']",0.0
NA1_5188046141,"['Gragas', 'Viego', 'Viktor', 'Ezreal', 'Karma']","['Aatrox', 'JarvanIV', 'Orianna', 'Swain', 'TahmKench']",1.0
NA1_5188027608,"['Gwen', 'Graves', 'Viktor', 'Draven', 'Nautilus']","['Kled', 'Ambessa', 'Heimerdinger', 'Ezreal', 'TahmKench']",0.0
NA1_5188002839,"['Riven', 'Vi', 'Aurora', 'MissFortune', 'TahmKench']","['Vayne', 'Ekko', 'Irelia', 'Corki', 'Neeko']",0.0
NA1_5187971804,"['Rumble', 'JarvanIV', 'TwistedFate', 'Jhin', 'TahmKench']","['KSante', 'Qiyana', 'Orianna', 'Jinx', 'Neeko']",1.0
NA1_5187935306,"['KSante', 'JarvanIV', 'Sylas', 'Smolder', 'Neeko']","['Shen', 'Graves', 'Ekko', 'MissFortune', 'Renata']",0.0
NA1_5187333322,"['Gangplank', 'Shyvana', 'Taliyah', 'Corki', 'Leona']","['Aurora', 'Evelynn', 'Kayn', 'Yasuo', 'Akshan']",1.0
NA1_5187293934,"['Camille', 'Viego', 'Sylas', 'Jinx', 'Velkoz']","['Garen', 'Graves', 'Ahri', 'Aurora', 'Senna']",0.0
NA1_5187260331,"['Garen', 'LeeSin', 'Sylas', 'Xayah', 'Nautilus']","['TahmKench', 'JarvanIV', 'Aurora', 'Jinx', 'Lulu']",0.0
NA1_5187231113,"['Gragas', 'LeeSin', 'Akali', 'Jinx', 'Rell']","['Riven', 'Nunu', 'Garen', 'Caitlyn', 'Neeko']",0.0
NA1_5187207440,"['Jayce', 'Nocturne', 'Lux', 'Fizz', 'Karma']","['Jax', 'JarvanIV', 'Leblanc', 'Jinx', 'Neeko']",0.0
NA1_5187173392,"['Poppy', 'MonkeyKing', 'Aurora', 'Vayne', 'Blitzcrank']","['Renekton', 'Vi', 'Ahri', 'MissFortune', 'Ornn']",1.0
NA1_5185737589,"['Shaco', 'Shyvana', 'Smolder', 'Twitch', 'Janna']","['Gragas', 'Belveth', 'Fizz', 'Jinx', 'Lulu']",1.0
NA1_5185692799,"['Aurora', 'Nidalee', 'Tryndamere', 'Caitlyn', 'Senna']","['Yasuo', 'Yuumi', 'Sion', 'Zyra', 'Janna']",1.0
NA1_5185644743,"['Jax', 'Khazix', 'Aurora', 'Ashe', 'Neeko']","['Akshan', 'Viego', 'Syndra', 'Riven', 'Nunu']",1.0
NA1_5185612966,"['Jayce', 'Nunu', 'Galio', 'Ezreal', 'Poppy']","['Gnar', 'Ekko', 'Olaf', 'Riven', 'Pyke']",0.0
NA1_5185573662,"['Sett', 'LeeSin', 'Kassadin', 'Jinx', 'Sylas']","['Gnar', 'Belveth', 'Gragas', 'Ashe', 'Renata']",1.0
NA1_5223315874,"['Jayce', 'Nunu', 'Garen', 'Hwei', 'Zoe']","['Kayle', 'Volibear', 'Sylas', 'Caitlyn', 'Pyke']",0.0
NA1_5223282015,"['Mordekaiser', 'Diana', 'Cassiopeia', 'Sivir', 'Pantheon']","['Urgot', 'Kindred', 'Viktor', 'Soraka', 'Smolder']",0.0
NA1_5223229358,"['Gwen', 'Ivern', 'Quinn', 'Twitch', 'Neeko']","['Garen', 'Evelynn', 'Vladimir', 'Draven', 'Sona']",0.0
NA1_5223202593,"['Darius', 'Viego', 'Fizz', 'Twitch', 'Lulu']","['Garen', 'Vi', 'Mel', 'Kaisa', 'Neeko']",1.0
NA1_5223185861,"['Riven', 'Hecarim', 'Orianna', 'Twitch', 'Soraka']","['Gragas', 'Vi', 'Irelia', 'Azir', 'Lulu']",1.0
NA1_5223165061,"['Garen', 'Ivern', 'Pantheon', 'Hwei', 'Poppy']","['Kayle', 'Graves', 'Yasuo', 'Corki', 'Rell']",1.0
NA1_5223145314,"['Jax', 'Nidalee', 'Jayce', 'Kalista', 'Rell']","['Karma', 'Taliyah', 'TwistedFate', 'Twitch', 'Pantheon']",1.0
NA1_5223120203,"['Yasuo', 'Nunu', 'Leblanc', 'Twitch', 'Karma']","['Renekton', 'Rammus', 'Cassiopeia', 'Corki', 'Soraka']",0.0
NA1_5223095904,"['Rumble', 'Shyvana', 'Jayce', 'Ezreal', 'Rell']","['Zoe', 'Morgana', 'Ambessa', 'Tristana', 'Leona']",0.0
NA1_5222750523,"['Sion', 'Zyra', 'Ambessa', 'MissFortune', 'Rell']","['Aatrox', 'Zac', 'Viktor', 'Zeri', 'Lulu']",0.0
NA1_5222711791,"['Ambessa', 'MasterYi', 'Vex', 'Seraphine', 'Thresh']","['Jayce', 'Rengar', 'Lissandra', 'Kaisa', 'Pantheon']",1.0
NA1_5222681982,"['Jayce', 'JarvanIV', 'Akali', 'Zeri', 'Nautilus']","['Ambessa', 'Diana', 'Xerath', 'Draven', 'Thresh']",0.0
NA1_5222648438,"['KSante', 'Gwen', 'Corki', 'Ezreal', 'Braum']","['Fiora', 'Diana', 'Ambessa', 'Kaisa', 'Elise']",1.0
NA1_5222614337,"['Yone', 'JarvanIV', 'Sylas', 'Draven', 'Janna']","['Ahri', 'MonkeyKing', 'Ziggs', 'Varus', 'Karma']",0.0
NA1_5222585851,"['Gnar', 'Vi', 'Galio', 'Kaisa', 'Elise']","['Garen', 'Gwen', 'Ryze', 'Ezreal', 'Pantheon']",1.0
NA1_5221358266,"['Sion', 'Diana', 'Ambessa', 'Draven', 'Karma']","['Jayce', 'Viego', 'Hwei', 'Varus', 'Pantheon']",1.0
NA1_5221317499,"['Jayce', 'Viego', 'Viktor', 'Samira', 'Alistar']","['Ambessa', 'Talon', 'Galio', 'Caitlyn', 'Senna']",1.0
NA1_5220397673,"['Gnar', 'LeeSin', 'Aurora', 'Varus', 'Nautilus']","['Tryndamere', 'Nunu', 'Azir', 'MissFortune', 'Braum']",1.0
NA1_5219764836,"['Zed', 'Viego', 'Viktor', 'Caitlyn', 'Elise']","['Urgot', 'Gwen', 'Anivia', 'Corki', 'Karma']",0.0
NA1_5219714209,"['Jayce', 'Nunu', 'Mel', 'Zeri', 'Rell']","['Renekton', 'Nidalee', 'Aurora', 'Corki', 'Pyke']",0.0
NA1_5219669766,"['Jax', 'Pantheon', 'Akali', 'Lux', 'Maokai']","['Jayce', 'MasterYi', 'Azir', 'Ezreal', 'Karma']",0.0
NA1_5219623470,"['Jax', 'MonkeyKing', 'Ambessa', 'Viktor', 'Maokai']","['Camille', 'Pantheon', 'Neeko', 'Ezreal', 'Soraka']",0.0
NA1_5219581238,"['Ambessa', 'Vi', 'Ekko', 'Corki', 'Elise']","['Warwick', 'Pantheon', 'Viego', 'Lux', 'Karma']",1.0
NA1_5219537460,"['Gnar', 'Taliyah', 'Nocturne', 'Sivir', 'Sona']","['Olaf', 'Pantheon', 'Galio', 'Zyra', 'Alistar']",1.0
NA1_5219507345,"['Jayce', 'Nunu', 'Hwei', 'Varus', 'Nami']","['Chogath', 'Pantheon', 'Veigar', 'Jinx', 'Janna']",0.0
NA1_5219112291,"['KSante', 'Elise', 'Ryze', 'Corki', 'Pantheon']","['Jayce', 'Rengar', 'Azir', 'Ezreal', 'Zyra']",1.0
NA1_5219090890,"['Ambessa', 'Rengar', 'Ryze', 'Corki', 'Maokai']","['Jayce', 'Skarner', 'Sylas', 'Nilah', 'Shen']",1.0
NA1_5219062833,"['Ambessa', 'Pantheon', 'Orianna', 'MissFortune', 'Yuumi']","['Jayce', 'Ivern', 'Hwei', 'Smolder', 'Maokai']",0.0
NA1_5219014659,"['AurelionSol', 'Ivern', 'Jayce', 'Smolder', 'Nautilus']","['MonkeyKing', 'Pantheon', 'Gragas', 'Taliyah', 'Rell']",1.0
NA1_5218991322,"['Ambessa', 'Ivern', 'Cassiopeia', 'Corki', 'Nami']","['Udyr', 'LeeSin', 'Mel', 'Smolder', 'Bard']",0.0
NA1_5218963966,"['Ambessa', 'Yuumi', 'Garen', 'Milio', 'Morgana']","['Nasus', 'LeeSin', 'Aurora', 'Kalista', 'Rell']",0.0
NA1_5218912551,"['Vladimir', 'Kayn', 'Viktor', 'Caitlyn', 'Rell']","['Yone', 'Pantheon', 'Azir', 'Mel', 'Bard']",0.0
NA1_5213648410,"['Camille', 'Gwen', 'Jayce', 'Aphelios', 'Alistar']","['Aatrox', 'Elise', 'Naafiri', 'Caitlyn', 'Thresh']",0.0
NA1_5213619237,"['Jayce', 'Skarner', 'Corki', 'Viktor', 'Elise']","['Sejuani', 'Viego', 'Hwei', 'Kalista', 'Neeko']",1.0
NA1_5213582529,"['Rumble', 'LeeSin', 'Hwei', 'Corki', 'Rell']","['Jayce', 'MonkeyKing', 'Viktor', 'Ezreal', 'Poppy']",1.0
NA1_5213538922,"['Garen', 'Nidalee', 'Ryze', 'Kalista', 'Elise']","['Renekton', 'LeeSin', 'Orianna', 'AurelionSol', 'Poppy']",1.0
NA1_5213508838,"['Jayce', 'MonkeyKing', 'Viktor', 'Jinx', 'Thresh']","['KSante', 'Graves', 'Aurora', 'Corki', 'Lulu']",1.0
NA1_5213466325,"['KSante', 'LeeSin', 'Mel', 'Jinx', 'Lulu']","['Azir', 'MonkeyKing', 'Jayce', 'Karthus', 'Thresh']",1.0
NA1_5213438745,"['Fiora', 'Graves', 'Sylas', 'Mel', 'Lux']","['KSante', 'Elise', 'Qiyana', 'MissFortune', 'Amumu']",1.0
NA1_5210791351,"['Gangplank', 'Sion', 'Viktor', 'Ezreal', 'Sona']","['LeeSin', 'Kindred', 'Leblanc', 'Corki', 'Thresh']",1.0
NA1_5210765924,"['Sylas', 'Skarner', 'Vladimir', 'Ezreal', 'Poppy']","['Yorick', 'Sion', 'Zac', 'Kaisa', 'Elise']",1.0
NA1_5210726452,"['KSante', 'Skarner', 'Ryze', 'Jinx', 'Braum']","['Maokai', 'MonkeyKing', 'Sylas', 'Corki', 'Neeko']",0.0
NA1_5210703838,"['Poppy', 'Shaco', 'Ryze', 'Tristana', 'Janna']","['Riven', 'Karthus', 'Katarina', 'Caitlyn', 'Thresh']",1.0
NA1_5210671537,"['Jayce', 'Lillia', 'Galio', 'Varus', 'Janna']","['Maokai', 'MonkeyKing', 'Viktor', 'MissFortune', 'Morgana']",0.0
NA1_5210633787,"['Warwick', 'JarvanIV', 'Xerath', 'Kalista', 'Neeko']","['Jax', 'Viego', 'Lux', 'Draven', 'Lulu']",1.0
NA1_5210595167,"['Jax', 'Viego', 'Chogath', 'Draven', 'Janna']","['Gwen', 'Elise', 'Ezreal', 'Caitlyn', 'Thresh']",1.0
NA1_5210564196,"['Garen', 'MonkeyKing', 'Viktor', 'MissFortune', 'Seraphine']","['TahmKench', 'Ekko', 'Diana', 'Caitlyn', 'Zilean']",1.0
NA1_5210539147,"['Jayce', 'Graves', 'Taliyah', 'Caitlyn', 'Leblanc']","['Rumble', 'Hecarim', 'Galio', 'Jinx', 'Janna']",0.0
NA1_5210500656,"['Gragas', 'Skarner', 'Akali', 'MissFortune', 'Rell']","['DrMundo', 'JarvanIV', 'Viktor', 'Caitlyn', 'Elise']",0.0
NA1_5209896626,"['Poppy', 'Qiyana', 'Viktor', 'Jinx', 'Janna']","['Gangplank', 'LeeSin', 'Leblanc', 'Corki', 'Elise']",1.0
NA1_5209863840,"['Aurora', 'Vi', 'Jayce', 'Corki', 'Elise']","['Kayle', 'Nunu', 'Yasuo', 'Jhin', 'Nautilus']",1.0
NA1_5209828631,"['Aurora', 'Graves', 'Ryze', 'Jhin', 'Nautilus']","['Teemo', 'Viego', 'Galio', 'Kalista', 'Elise']",1.0
NA1_5209788645,"['Teemo', 'MonkeyKing', 'Yone', 'MissFortune', 'Elise']","['Fiora', 'Viego', 'AurelionSol', 'Varus', 'Pantheon']",0.0
NA1_5209742570,"['Tryndamere', 'MonkeyKing', 'Sylas', 'Kaisa', 'Rell']","['Jayce', 'Karthus', 'Lucian', 'Ambessa', 'Alistar']",1.0
NA1_5209717975,"['Darius', 'XinZhao', 'Galio', 'Jinx', 'Braum']","['Sett', 'Skarner', 'Viktor', 'Draven', 'Sona']",1.0
NA1_5209696873,"['Garen', 'JarvanIV', 'AurelionSol', 'Jinx', 'Pyke']","['Ambessa', 'Nunu', 'Zoe', 'MissFortune', 'Nautilus']",1.0
NA1_5209109190,"['Jayce', 'Vi', 'Aurora', 'Jhin', 'Maokai']","['Nasus', 'Ivern', 'Qiyana', 'Hwei', 'Nami']",1.0
NA1_5209067304,"['Gnar', 'Nidalee', 'Jayce', 'Jhin', 'Bard']","['Irelia', 'Graves', 'Karma', 'Ezreal', 'Poppy']",0.0
NA1_5209033135,"['Irelia', 'Nidalee', 'Ryze', 'Jhin', 'Nautilus']","['Jayce', 'Vi', 'Sylas', 'MissFortune', 'Janna']",0.0
NA1_5209003828,"['Gwen', 'Rengar', 'Viktor', 'Jinx', 'Rakan']","['KSante', 'Viego', 'Anivia', 'Jhin', 'Neeko']",1.0
NA1_5208978682,"['Garen', 'Vi', 'Hwei', 'Jinx', 'Alistar']","['Kayle', 'Jayce', 'Ryze', 'MissFortune', 'Nautilus']",1.0
NA1_5208950813,"['Vladimir', 'Amumu', 'Akshan', 'Caitlyn', 'Lux']","['Jayce', 'MonkeyKing', 'Ryze', 'Cassiopeia', 'Karma']",0.0
NA1_5208927929,"['Jayce', 'Ivern', 'Yone', 'Jhin', 'Elise']","['Gangplank', 'Nunu', 'Corki', 'Taliyah', 'Pyke']",1.0
NA1_5208887241,"['Irelia', 'Nunu', 'Leblanc', 'Jinx', 'Janna']","['Jayce', 'Zac', 'Hwei', 'Corki', 'Neeko']",1.0
NA1_5208861819,"['Ambessa', 'Shaco', 'Akali', 'Jinx', 'TahmKench']","['Renekton', 'Nunu', 'Azir', 'Draven', 'Pyke']",1.0
NA1_5208844025,"['Kennen', 'Skarner', 'Galio', 'Jinx', 'Karma']","['Irelia', 'Rumble', 'Azir', 'MissFortune', 'Soraka']",1.0
NA1_5208826873,"['Darius', 'MonkeyKing', 'Viktor', 'Jhin', 'Kled']","['KSante', 'Viego', 'Vladimir', 'Zyra', 'Sona']",0.0
NA1_5204961435,"['Azir', 'Graves', 'Ryze', 'Sion', 'Senna']","['Fizz', 'MonkeyKing', 'Zed', 'Jhin', 'Poppy']",1.0
NA1_5204942781,"['Heimerdinger', 'Viego', 'Viktor', 'Ezreal', 'Nautilus']","['Ambessa', 'Karthus', 'Akshan', 'Cassiopeia', 'Pyke']",1.0
NA1_5204917462,"['Camille', 'MonkeyKing', 'Viktor', 'Zoe', 'Jhin']","['Jax', 'Lillia', 'Jayce', 'Varus', 'Karma']",1.0
NA1_5204886645,"['Fiora', 'XinZhao', 'Zoe', 'Varus', 'Leona']","['Renekton', 'MonkeyKing', 'Sylas', 'Kalista', 'Maokai']",0.0
NA1_5204848691,"['Jayce', 'FiddleSticks', 'Qiyana', 'Hwei', 'Janna']","['Ornn', 'MonkeyKing', 'Aurora', 'Brand', 'Bard']",0.0
NA1_5204809568,"['Aatrox', 'Viego', 'Gragas', 'Jhin', 'Velkoz']","['Gnar', 'Kindred', 'Galio', 'Corki', 'Blitzcrank']",1.0
NA1_5204770555,"['Jayce', 'Vi', 'Akali', 'Jinx', 'TahmKench']","['MonkeyKing', 'Kayn', 'Viktor', 'KogMaw', 'Heimerdinger']",1.0
NA1_5204742831,"['MonkeyKing', 'Viego', 'Aurora', 'Jhin', 'Rakan']","['Ambessa', 'Kindred', 'Galio', 'Jinx', 'Poppy']",0.0
NA1_5204704556,"['Teemo', 'Qiyana', 'Leblanc', 'Jhin', 'Galio']","['Aurora', 'Viego', 'Corki', 'Jinx', 'Elise']",1.0
NA1_5204675044,"['MonkeyKing', 'Hecarim', 'Ahri', 'Jhin', 'Elise']","['Nocturne', 'Jayce', 'Galio', 'Jinx', 'Vladimir']",0.0
NA1_5204655304,"['Jayce', 'Gragas', 'Cassiopeia', 'Jhin', 'Nautilus']","['LeeSin', 'Mordekaiser', 'Ornn', 'Zeri', 'Braum']",1.0
NA1_5204617325,"['Ryze', 'Sejuani', 'Qiyana', 'Jinx', 'Zyra']","['LeeSin', 'Mordekaiser', 'Yone', 'Veigar', 'Rell']",0.0
NA1_5204588859,"['Malphite', 'LeeSin', 'Rumble', 'Jhin', 'Thresh']","['Jayce', 'Graves', 'Sylas', 'Kalista', 'Renata']",1.0
NA1_5204561907,"['Jayce', 'Skarner', 'Aurora', 'Jinx', 'Bard']","['Mordekaiser', 'MonkeyKing', 'Vladimir', 'Syndra', 'Alistar']",1.0
NA1_5204531380,"['Garen', 'Gwen', 'Qiyana', 'Jinx', 'Bard']","['Camille', 'Nunu', 'Swain', 'Corki', 'Rakan']",1.0
NA1_5204504083,"['Jayce', 'XinZhao', 'Leblanc', 'Caitlyn', 'Bard']","['Maokai', 'MonkeyKing', 'Aurora', 'Jhin', 'Sona']",1.0
NA1_5204103346,"['Jayce', 'Kayn', 'Lissandra', 'Jhin', 'Rell']","['Yasuo', 'MonkeyKing', 'Hwei', 'Corki', 'Poppy']",1.0
NA1_5204058250,"['Gangplank', 'LeeSin', 'Leblanc', 'Corki', 'Maokai']","['Fiora', 'Gwen', 'Talon', 'Twitch', 'Neeko']",0.0
NA1_5204020282,"['Ryze', 'Kayn', 'Cassiopeia', 'Caitlyn', 'Nautilus']","['Irelia', 'MonkeyKing', 'Syndra', 'Corki', 'Janna']",0.0
NA1_5203983012,"['Viktor', 'LeeSin', 'Ryze', 'Varus', 'Soraka']","['Vladimir', 'Zyra', 'Yone', 'Draven', 'Elise']",1.0
NA1_5203959007,"['Viktor', 'LeeSin', 'Sylas', 'Varus', 'Soraka']","['Jayce', 'MonkeyKing', 'AurelionSol', 'Corki', 'Amumu']",1.0
NA1_5203916234,"['KSante', 'Nunu', 'Kennen', 'Jinx', 'Nautilus']","['Urgot', 'Viego', 'Yasuo', 'Zyra', 'Anivia']",1.0
NA1_5203880147,"['Jayce', 'Gwen', 'Karma', 'Jhin', 'Zilean']","['Ambessa', 'Viego', 'Leblanc', 'Corki', 'Rakan']",0.0
NA1_5203858297,"['Riven', 'Viego', 'Sylas', 'Jinx', 'Nautilus']","['Jax', 'Belveth', 'Aurora', 'Corki', 'Braum']",1.0
NA1_5203829532,"['Jayce', 'Gwen', 'Akali', 'Jinx', 'Janna']","['Ambessa', 'Udyr', 'Akshan', 'Zeri', 'Rell']",0.0
NA1_5203793435,"['Rumble', 'Graves', 'Viktor', 'Caitlyn', 'Bard']","['Riven', 'Vi', 'Corki', 'Poppy', 'Syndra']",0.0
NA1_5203762959,"['Vayne', 'RekSai', 'Aurora', 'Jhin', 'Janna']","['Jax', 'Diana', 'Galio', 'Corki', 'Rell']",1.0
NA1_5203733302,"['Camille', 'Graves', 'Sylas', 'Jhin', 'Karma']","['Jayce', 'Diana', 'Garen', 'Draven', 'Nautilus']",0.0
NA1_5203706778,"['Jayce', 'LeeSin', 'Zoe', 'Jhin', 'Nautilus']","['Akali', 'Rengar', 'Ahri', 'Draven', 'Maokai']",0.0
NA1_5203683186,"['Mordekaiser', 'Karthus', 'Viktor', 'Caitlyn', 'Janna']","['Aatrox', 'MonkeyKing', 'Xerath', 'Corki', 'Pyke']",0.0
NA1_5203277245,"['Jayce', 'JarvanIV', 'Akali', 'Caitlyn', 'Janna']","['Aatrox', 'Qiyana', 'Sylas', 'Jhin', 'Bard']",0.0
NA1_5203238961,"['Jayce', 'Nunu', 'Corki', 'Jinx', 'Rell']","['Irelia', 'Ambessa', 'Gnar', 'Seraphine', 'Soraka']",1.0
NA1_5241097769,"['TahmKench', 'Vi', 'Viktor', 'Ashe', 'Urgot']","['Rumble', 'Graves', 'Hwei', 'Xayah', 'Nautilus']",1.0
NA1_5241065974,"['Ambessa', 'Kayn', 'Taliyah', 'Ashe', 'Taric']","['Rumble', 'Briar', 'Orianna', 'Jinx', 'Rell']",0.0
NA1_5241043774,"['Gragas', 'Zyra', 'Jayce', 'Kaisa', 'Nautilus']","['Jax', 'Sejuani', 'Yasuo', 'Cassiopeia', 'Alistar']",1.0
NA1_5241028296,"['Aatrox', 'Taliyah', 'Pantheon', 'Kaisa', 'Elise']","['Singed', 'Diana', 'Yasuo', 'TahmKench', 'Senna']",1.0
NA1_5240999310,"['Riven', 'Jinx', 'Azir', 'LeeSin', 'Lulu']","['Seraphine', 'Kayn', 'Akshan', 'Hwei', 'Garen']",0.0
NA1_5240977175,"['Garen', 'LeeSin', 'Viktor', 'Brand', 'Nami']","['Renekton', 'Lillia', 'Jhin', 'Nautilus', 'Alistar']",1.0
NA1_5240957114,"['Jayce', 'Viego', 'Aurora', 'Mel', 'Nautilus']","['Cassiopeia', 'Talon', 'Ahri', 'Smolder', 'Leona']",1.0
NA1_5240649657,"['Fiora', 'Rengar', 'Ambessa', 'Syndra', 'Velkoz']","['Jayce', 'Kayn', 'Azir', 'Kaisa', 'Nautilus']",1.0
NA1_5240635900,"['Rumble', 'LeeSin', 'Chogath', 'Corki', 'Leona']","['Jayce', 'Hecarim', 'Orianna', 'Syndra', 'Poppy']",1.0
NA1_5240604439,"['Camille', 'Zyra', 'Yone', 'Mel', 'Senna']","['Zilean', 'Pantheon', 'Ahri', 'Jhin', 'Bard']",1.0
NA1_5240578204,"['Chogath', 'Nocturne', 'Ahri', 'Draven', 'Nami']","['Camille', 'Vi', 'Taliyah', 'Jayce', 'Karma']",0.0
NA1_5240545105,"['Nasus', 'Kayn', 'Viktor', 'Kaisa', 'Pyke']","['KSante', 'LeeSin', 'Vex', 'Ashe', 'Braum']",1.0
NA1_5240519750,"['Ziggs', 'Qiyana', 'Jayce', 'Ashe', 'Leona']","['Ryze', 'Zeri', 'Karma', 'Corki', 'Nautilus']",0.0
NA1_5240484832,"['Singed', 'Syndra', 'Pantheon', 'Ashe', 'Elise']","['KSante', 'Qiyana', 'Viktor', 'Ezreal', 'Karma']",1.0
NA1_5240465456,"['Riven', 'Nidalee', 'Yone', 'Ashe', 'Karma']","['Jax', 'Hecarim', 'Akali', 'Ezreal', 'Neeko']",0.0
NA1_5240439221,"['Chogath', 'Talon', 'Kennen', 'Varus', 'Senna']","['Sylas', 'Graves', 'Veigar', 'Zeri', 'Lulu']",1.0
NA1_5231092390,"['Aatrox', 'Viego', 'Ahri', 'Ashe', 'Bard']","['Kayle', 'Vi', 'Yone', 'Corki', 'Pyke']",1.0
NA1_5230441908,"['Nasus', 'LeeSin', 'Aurora', 'Mel', 'Pantheon']","['Garen', 'JarvanIV', 'Zyra', 'Corki', 'Rell']",0.0
NA1_5230408714,"['Gnar', 'Kindred', 'Galio', 'Lucian', 'Lulu']","['KSante', 'Nunu', 'Karma', 'Ezreal', 'Qiyana']",0.0
NA1_5230384328,"['Ambessa', 'Nunu', 'Corki', 'Caitlyn', 'Elise']","['Riven', 'Sejuani', 'Qiyana', 'Hwei', 'Rakan']",1.0
